county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Del Norte,0,0,0,0,4/2/20
Del Norte,1,0,1,0,4/3/20
Del Norte,1,0,0,0,4/4/20
Del Norte,1,0,0,0,4/5/20
Del Norte,2,0,1,0,4/6/20
Del Norte,2,0,0,0,4/7/20
Del Norte,2,0,0,0,4/8/20
Del Norte,2,0,0,0,4/9/20
Del Norte,2,0,0,0,4/10/20
Del Norte,2,0,0,0,4/11/20
Del Norte,2,0,0,0,4/12/20
Del Norte,2,0,0,0,4/13/20
Del Norte,2,0,0,0,4/14/20
Del Norte,2,0,0,0,4/15/20
Del Norte,2,0,0,0,4/16/20
Del Norte,2,0,0,0,4/17/20
Del Norte,2,0,0,0,4/18/20
Del Norte,2,0,0,0,4/19/20
Del Norte,2,0,0,0,4/20/20
Del Norte,2,0,0,0,4/21/20
Del Norte,2,0,0,0,4/22/20
Del Norte,2,0,0,0,4/23/20
Del Norte,2,0,0,0,4/24/20
Del Norte,2,0,0,0,4/25/20
Del Norte,3,0,1,0,4/26/20
Del Norte,3,0,0,0,4/27/20
Del Norte,3,0,0,0,4/28/20
Del Norte,3,0,0,0,4/29/20
Del Norte,3,0,0,0,4/30/20
Del Norte,3,0,0,0,5/1/20
Del Norte,3,0,0,0,5/2/20
Del Norte,3,0,0,0,5/3/20
Del Norte,3,0,0,0,5/4/20
Del Norte,3,0,0,0,5/5/20
Del Norte,3,0,0,0,5/6/20
Del Norte,3,0,0,0,5/7/20
Del Norte,3,0,0,0,5/8/20
Del Norte,3,0,0,0,5/9/20
Del Norte,3,0,0,0,5/10/20
Del Norte,3,0,0,0,5/11/20
Del Norte,3,0,0,0,5/12/20
Del Norte,4,0,1,0,5/13/20
Del Norte,4,0,0,0,5/14/20
Del Norte,4,0,0,0,5/15/20
Del Norte,4,0,0,0,5/16/20
Del Norte,7,0,3,0,5/17/20
Del Norte,8,0,1,0,5/18/20
Del Norte,8,0,0,0,5/19/20
Del Norte,9,0,1,0,5/20/20
Del Norte,9,0,0,0,5/21/20
Del Norte,9,0,0,0,5/22/20
Del Norte,10,0,1,0,5/23/20
Del Norte,16,0,6,0,5/24/20
Del Norte,20,0,4,0,5/25/20
Del Norte,30,0,10,0,5/26/20
Del Norte,34,0,4,0,5/27/20
Del Norte,37,0,3,0,5/28/20
Del Norte,37,0,0,0,5/29/20
Del Norte,37,0,0,0,5/30/20
Del Norte,37,0,0,0,5/31/20
Del Norte,38,0,1,0,6/1/20
Del Norte,39,0,1,0,6/2/20
Del Norte,39,0,0,0,6/3/20
Del Norte,45,0,6,0,6/4/20
Del Norte,45,0,0,0,6/5/20
Del Norte,45,0,0,0,6/6/20
Del Norte,45,0,0,0,6/7/20
Del Norte,45,0,0,0,6/8/20
Del Norte,45,0,0,0,6/9/20
Del Norte,45,0,0,0,6/10/20
Del Norte,45,0,0,0,6/11/20
Del Norte,45,0,0,0,6/12/20
Del Norte,45,0,0,0,6/13/20
Del Norte,45,0,0,0,6/14/20
Del Norte,45,0,0,0,6/15/20
Del Norte,45,0,0,0,6/16/20
Del Norte,45,0,0,0,6/17/20
Del Norte,46,0,1,0,6/18/20
Del Norte,46,0,0,0,6/19/20
Del Norte,46,0,0,0,6/20/20
Del Norte,46,0,0,0,6/21/20
Del Norte,46,0,0,0,6/22/20
Del Norte,46,0,0,0,6/23/20
Del Norte,47,0,1,0,6/24/20
Del Norte,47,0,0,0,6/25/20
Del Norte,47,0,0,0,6/26/20
Del Norte,47,0,0,0,6/27/20
Del Norte,47,0,0,0,6/28/20
Del Norte,47,0,0,0,6/29/20
Del Norte,49,0,2,0,6/30/20
Del Norte,50,0,1,0,7/1/20
Del Norte,50,0,0,0,7/2/20
Del Norte,50,0,0,0,7/3/20
Del Norte,50,0,0,0,7/4/20
Del Norte,57,0,7,0,7/5/20
Del Norte,57,0,0,0,7/6/20
Del Norte,57,0,0,0,7/7/20
Del Norte,57,0,0,0,7/8/20
Del Norte,57,0,0,0,7/9/20
Del Norte,57,0,0,0,7/10/20
Del Norte,59,0,2,0,7/11/20
Del Norte,59,0,0,0,7/12/20
Del Norte,59,0,0,0,7/13/20
Del Norte,60,0,1,0,7/14/20
Del Norte,60,0,0,0,7/15/20
Del Norte,60,0,0,0,7/16/20
Del Norte,60,0,0,0,7/17/20
Del Norte,61,0,1,0,7/18/20
Del Norte,61,0,0,0,7/19/20
Del Norte,61,0,0,0,7/20/20
Del Norte,66,0,5,0,7/21/20
Del Norte,66,0,0,0,7/22/20
Del Norte,66,0,0,0,7/23/20
Del Norte,66,0,0,0,7/24/20
Del Norte,67,0,1,0,7/25/20
Del Norte,67,0,0,0,7/26/20
Del Norte,67,0,0,0,7/27/20
Del Norte,68,0,1,0,7/28/20
Del Norte,68,0,0,0,7/29/20
Del Norte,68,0,0,0,7/30/20
Del Norte,68,0,0,0,7/31/20
Del Norte,68,0,0,0,8/1/20
San Bernardino,3,0,3,0,3/18/20
San Bernardino,7,0,4,0,3/19/20
San Bernardino,9,0,2,0,3/20/20
San Bernardino,13,0,4,0,3/21/20
San Bernardino,16,0,3,0,3/22/20
San Bernardino,17,0,1,0,3/23/20
San Bernardino,27,0,10,0,3/24/20
San Bernardino,46,1,19,1,3/25/20
San Bernardino,57,1,11,0,3/26/20
San Bernardino,77,2,20,1,3/27/20
San Bernardino,81,2,4,0,3/28/20
San Bernardino,94,2,13,0,3/29/20
San Bernardino,145,4,51,2,3/30/20
San Bernardino,193,5,48,1,3/31/20
San Bernardino,245,5,52,0,4/1/20
San Bernardino,335,8,90,3,4/2/20
San Bernardino,356,11,21,3,4/3/20
San Bernardino,373,13,17,2,4/4/20
San Bernardino,375,13,2,0,4/5/20
San Bernardino,550,13,175,0,4/6/20
San Bernardino,554,18,4,5,4/7/20
San Bernardino,635,22,81,4,4/8/20
San Bernardino,717,27,82,5,4/9/20
San Bernardino,779,24,62,-3,4/10/20
San Bernardino,826,28,47,4,4/11/20
San Bernardino,827,30,1,2,4/12/20
San Bernardino,925,31,98,1,4/13/20
San Bernardino,933,31,8,0,4/14/20
San Bernardino,1063,37,130,6,4/15/20
San Bernardino,1143,39,80,2,4/16/20
San Bernardino,1229,55,86,16,4/17/20
San Bernardino,1255,57,26,2,4/18/20
San Bernardino,1262,58,7,1,4/19/20
San Bernardino,1344,60,82,2,4/20/20
San Bernardino,1499,67,155,7,4/21/20
San Bernardino,1564,72,65,5,4/22/20
San Bernardino,1604,77,40,5,4/23/20
San Bernardino,1667,80,63,3,4/24/20
San Bernardino,1675,82,8,2,4/25/20
San Bernardino,1681,82,6,0,4/26/20
San Bernardino,1742,82,61,0,4/27/20
San Bernardino,1891,85,149,3,4/28/20
San Bernardino,1975,91,84,6,4/29/20
San Bernardino,2020,96,45,5,4/30/20
San Bernardino,2084,98,64,2,5/1/20
San Bernardino,2124,99,40,1,5/2/20
San Bernardino,2123,99,-1,0,5/3/20
San Bernardino,2184,99,61,0,5/4/20
San Bernardino,2345,101,161,2,5/5/20
San Bernardino,2426,104,81,3,5/6/20
San Bernardino,2522,110,96,6,5/7/20
San Bernardino,2631,119,109,9,5/8/20
San Bernardino,2825,121,194,2,5/9/20
San Bernardino,2910,121,85,0,5/10/20
San Bernardino,2945,121,35,0,5/11/20
San Bernardino,2997,124,52,3,5/12/20
San Bernardino,3064,138,67,14,5/13/20
San Bernardino,3149,140,85,2,5/14/20
San Bernardino,3225,150,76,10,5/15/20
San Bernardino,3362,155,137,5,5/16/20
San Bernardino,3467,155,105,0,5/17/20
San Bernardino,3558,155,91,0,5/18/20
San Bernardino,3656,157,98,2,5/19/20
San Bernardino,3771,158,115,1,5/20/20
San Bernardino,3950,164,179,6,5/21/20
San Bernardino,4107,173,157,9,5/22/20
San Bernardino,4172,176,65,3,5/23/20
San Bernardino,4262,176,90,0,5/24/20
San Bernardino,4393,176,131,0,5/25/20
San Bernardino,4430,176,37,0,5/26/20
San Bernardino,4708,183,278,7,5/27/20
San Bernardino,4831,190,123,7,5/28/20
San Bernardino,4983,199,152,9,5/29/20
San Bernardino,5122,204,139,5,5/30/20
San Bernardino,5185,204,63,0,5/31/20
San Bernardino,5310,204,125,0,6/1/20
San Bernardino,5438,208,128,4,6/2/20
San Bernardino,5565,209,127,1,6/3/20
San Bernardino,5726,210,161,1,6/4/20
San Bernardino,5869,217,143,7,6/5/20
San Bernardino,5946,224,77,7,6/6/20
San Bernardino,6033,224,87,0,6/7/20
San Bernardino,6122,224,89,0,6/8/20
San Bernardino,6268,224,146,0,6/9/20
San Bernardino,6438,225,170,1,6/10/20
San Bernardino,6509,227,71,2,6/11/20
San Bernardino,6707,229,198,2,6/12/20
San Bernardino,6885,229,178,0,6/13/20
San Bernardino,7015,229,130,0,6/14/20
San Bernardino,7189,229,174,0,6/15/20
San Bernardino,7463,229,274,0,6/16/20
San Bernardino,7670,229,207,0,6/17/20
San Bernardino,8141,230,471,1,6/18/20
San Bernardino,8454,230,313,0,6/19/20
San Bernardino,8718,233,264,3,6/20/20
San Bernardino,8925,233,207,0,6/21/20
San Bernardino,9133,234,208,1,6/22/20
San Bernardino,9771,234,638,0,6/23/20
San Bernardino,10211,245,440,11,6/24/20
San Bernardino,10617,249,406,4,6/25/20
San Bernardino,11162,249,545,0,6/26/20
San Bernardino,11576,249,414,0,6/27/20
San Bernardino,11608,249,32,0,6/28/20
San Bernardino,12191,249,583,0,6/29/20
San Bernardino,12593,253,402,4,6/30/20
San Bernardino,13036,258,443,5,7/1/20
San Bernardino,13185,265,149,7,7/2/20
San Bernardino,14040,269,855,4,7/3/20
San Bernardino,14636,269,596,0,7/4/20
San Bernardino,15026,269,390,0,7/5/20
San Bernardino,15346,269,320,0,7/6/20
San Bernardino,16004,272,658,3,7/7/20
San Bernardino,16510,293,506,21,7/8/20
San Bernardino,17339,304,829,11,7/9/20
San Bernardino,18242,304,903,0,7/10/20
San Bernardino,18907,304,665,0,7/11/20
San Bernardino,19042,306,135,2,7/12/20
San Bernardino,19610,307,568,1,7/13/20
San Bernardino,20489,309,879,2,7/14/20
San Bernardino,21508,310,1019,1,7/15/20
San Bernardino,22355,310,847,0,7/16/20
San Bernardino,23057,315,702,5,7/17/20
San Bernardino,23680,328,623,13,7/18/20
San Bernardino,23928,328,248,0,7/19/20
San Bernardino,24226,329,298,1,7/20/20
San Bernardino,25323,333,1097,4,7/21/20
San Bernardino,26820,337,1497,4,7/22/20
San Bernardino,28121,358,1301,21,7/23/20
San Bernardino,28990,372,869,14,7/24/20
San Bernardino,29265,372,275,0,7/25/20
San Bernardino,29545,383,280,11,7/26/20
San Bernardino,29928,384,383,1,7/27/20
San Bernardino,30493,395,565,11,7/28/20
San Bernardino,31168,419,675,24,7/29/20
San Bernardino,32010,403,842,-16,7/30/20
San Bernardino,32332,409,322,6,7/31/20
San Bernardino,32947,417,615,8,8/1/20
Stanislaus,5,0,5,0,3/18/20
Stanislaus,7,0,2,0,3/19/20
Stanislaus,7,0,0,0,3/20/20
Stanislaus,7,0,0,0,3/21/20
Stanislaus,8,0,1,0,3/22/20
Stanislaus,10,0,2,0,3/23/20
Stanislaus,13,0,3,0,3/24/20
Stanislaus,14,0,1,0,3/25/20
Stanislaus,15,0,1,0,3/26/20
Stanislaus,16,0,1,0,3/27/20
Stanislaus,17,0,1,0,3/28/20
Stanislaus,19,0,2,0,3/29/20
Stanislaus,28,0,9,0,3/30/20
Stanislaus,28,0,0,0,3/31/20
Stanislaus,29,0,1,0,4/1/20
Stanislaus,40,0,11,0,4/2/20
Stanislaus,48,0,8,0,4/3/20
Stanislaus,51,0,3,0,4/4/20
Stanislaus,51,0,0,0,4/5/20
Stanislaus,72,0,21,0,4/6/20
Stanislaus,83,0,11,0,4/7/20
Stanislaus,86,0,3,0,4/8/20
Stanislaus,93,0,7,0,4/9/20
Stanislaus,101,0,8,0,4/10/20
Stanislaus,119,1,18,1,4/11/20
Stanislaus,117,1,-2,0,4/12/20
Stanislaus,132,2,15,1,4/13/20
Stanislaus,136,4,4,2,4/14/20
Stanislaus,174,4,38,0,4/15/20
Stanislaus,185,4,11,0,4/16/20
Stanislaus,201,4,16,0,4/17/20
Stanislaus,216,4,15,0,4/18/20
Stanislaus,221,4,5,0,4/19/20
Stanislaus,228,4,7,0,4/20/20
Stanislaus,235,4,7,0,4/21/20
Stanislaus,247,5,12,1,4/22/20
Stanislaus,254,5,7,0,4/23/20
Stanislaus,273,5,19,0,4/24/20
Stanislaus,276,5,3,0,4/25/20
Stanislaus,294,5,18,0,4/26/20
Stanislaus,316,8,22,3,4/27/20
Stanislaus,330,10,14,2,4/28/20
Stanislaus,374,11,44,1,4/29/20
Stanislaus,378,11,4,0,4/30/20
Stanislaus,384,13,6,2,5/1/20
Stanislaus,388,14,4,1,5/2/20
Stanislaus,411,14,23,0,5/3/20
Stanislaus,422,15,11,1,5/4/20
Stanislaus,430,15,8,0,5/5/20
Stanislaus,434,17,4,2,5/6/20
Stanislaus,466,19,32,2,5/7/20
Stanislaus,487,19,21,0,5/8/20
Stanislaus,491,20,4,1,5/9/20
Stanislaus,498,21,7,1,5/10/20
Stanislaus,507,21,9,0,5/11/20
Stanislaus,515,22,8,1,5/12/20
Stanislaus,521,23,6,1,5/13/20
Stanislaus,533,23,12,0,5/14/20
Stanislaus,540,24,7,1,5/15/20
Stanislaus,546,24,6,0,5/16/20
Stanislaus,566,24,20,0,5/17/20
Stanislaus,572,26,6,2,5/18/20
Stanislaus,582,26,10,0,5/19/20
Stanislaus,584,26,2,0,5/20/20
Stanislaus,602,28,18,2,5/21/20
Stanislaus,616,28,14,0,5/22/20
Stanislaus,625,28,9,0,5/23/20
Stanislaus,634,28,9,0,5/24/20
Stanislaus,651,28,17,0,5/25/20
Stanislaus,663,28,12,0,5/26/20
Stanislaus,675,28,12,0,5/27/20
Stanislaus,684,28,9,0,5/28/20
Stanislaus,698,28,14,0,5/29/20
Stanislaus,712,28,14,0,5/30/20
Stanislaus,738,29,26,1,5/31/20
Stanislaus,758,29,20,0,6/1/20
Stanislaus,772,30,14,1,6/2/20
Stanislaus,780,30,8,0,6/3/20
Stanislaus,806,31,26,1,6/4/20
Stanislaus,842,31,36,0,6/5/20
Stanislaus,858,33,16,2,6/6/20
Stanislaus,905,33,47,0,6/7/20
Stanislaus,956,33,51,0,6/8/20
Stanislaus,993,33,37,0,6/9/20
Stanislaus,1030,33,37,0,6/10/20
Stanislaus,1062,33,32,0,6/11/20
Stanislaus,1092,33,30,0,6/12/20
Stanislaus,1122,34,30,1,6/13/20
Stanislaus,1159,34,37,0,6/14/20
Stanislaus,1253,35,94,1,6/15/20
Stanislaus,1278,35,25,0,6/16/20
Stanislaus,1387,36,109,1,6/17/20
Stanislaus,1495,36,108,0,6/18/20
Stanislaus,1549,36,54,0,6/19/20
Stanislaus,1598,35,49,-1,6/20/20
Stanislaus,1688,35,90,0,6/21/20
Stanislaus,1784,37,96,2,6/22/20
Stanislaus,1850,37,66,0,6/23/20
Stanislaus,2039,38,189,1,6/24/20
Stanislaus,2134,38,95,0,6/25/20
Stanislaus,2167,38,33,0,6/26/20
Stanislaus,2262,41,95,3,6/27/20
Stanislaus,2434,41,172,0,6/28/20
Stanislaus,2518,42,84,1,6/29/20
Stanislaus,2605,44,87,2,6/30/20
Stanislaus,2841,44,236,0,7/1/20
Stanislaus,2850,44,9,0,7/2/20
Stanislaus,3021,44,171,0,7/3/20
Stanislaus,3572,44,551,0,7/4/20
Stanislaus,3777,45,205,1,7/5/20
Stanislaus,3983,45,206,0,7/6/20
Stanislaus,4101,45,118,0,7/7/20
Stanislaus,4344,50,243,5,7/8/20
Stanislaus,4633,50,289,0,7/9/20
Stanislaus,4781,51,148,1,7/10/20
Stanislaus,4911,51,130,0,7/11/20
Stanislaus,5177,51,266,0,7/12/20
Stanislaus,5324,51,147,0,7/13/20
Stanislaus,5631,57,307,6,7/14/20
Stanislaus,5777,61,146,4,7/15/20
Stanislaus,6077,61,300,0,7/16/20
Stanislaus,6220,63,143,2,7/17/20
Stanislaus,6344,63,124,0,7/18/20
Stanislaus,6508,63,164,0,7/19/20
Stanislaus,6835,71,327,8,7/20/20
Stanislaus,6984,73,149,2,7/21/20
Stanislaus,7401,77,417,4,7/22/20
Stanislaus,7603,79,202,2,7/23/20
Stanislaus,7861,86,258,7,7/24/20
Stanislaus,7994,87,133,1,7/25/20
Stanislaus,8228,90,234,3,7/26/20
Stanislaus,8288,90,60,0,7/27/20
Stanislaus,8492,98,204,8,7/28/20
Stanislaus,8745,103,253,5,7/29/20
Stanislaus,8890,104,145,1,7/30/20
Stanislaus,9061,104,171,0,7/31/20
Stanislaus,9221,110,160,6,8/1/20
Plumas,0,0,0,0,3/18/20
Plumas,0,0,0,0,3/19/20
Plumas,0,0,0,0,3/20/20
Plumas,0,0,0,0,3/21/20
Plumas,0,0,0,0,3/22/20
Plumas,0,0,0,0,3/23/20
Plumas,1,0,1,0,3/24/20
Plumas,0,0,-1,0,3/25/20
Plumas,0,0,0,0,3/26/20
Plumas,0,0,0,0,3/27/20
Plumas,0,0,0,0,3/28/20
Plumas,0,0,0,0,3/29/20
Plumas,0,0,0,0,3/30/20
Plumas,0,0,0,0,3/31/20
Plumas,1,0,1,0,4/1/20
Plumas,1,0,0,0,4/2/20
Plumas,2,0,1,0,4/3/20
Plumas,2,0,0,0,4/4/20
Plumas,2,0,0,0,4/5/20
Plumas,2,0,0,0,4/6/20
Plumas,3,0,1,0,4/7/20
Plumas,3,0,0,0,4/8/20
Plumas,3,0,0,0,4/9/20
Plumas,3,0,0,0,4/10/20
Plumas,3,0,0,0,4/11/20
Plumas,3,0,0,0,4/12/20
Plumas,3,0,0,0,4/13/20
Plumas,3,0,0,0,4/14/20
Plumas,4,0,1,0,4/15/20
Plumas,4,0,0,0,4/16/20
Plumas,4,0,0,0,4/17/20
Plumas,4,0,0,0,4/18/20
Plumas,4,0,0,0,4/19/20
Plumas,4,0,0,0,4/20/20
Plumas,4,0,0,0,4/21/20
Plumas,4,0,0,0,4/22/20
Plumas,4,0,0,0,4/23/20
Plumas,4,0,0,0,4/24/20
Plumas,4,0,0,0,4/25/20
Plumas,4,0,0,0,4/26/20
Plumas,4,0,0,0,4/27/20
Plumas,4,0,0,0,4/28/20
Plumas,4,0,0,0,4/29/20
Plumas,4,0,0,0,4/30/20
Plumas,4,0,0,0,5/1/20
Plumas,4,0,0,0,5/2/20
Plumas,4,0,0,0,5/3/20
Plumas,4,0,0,0,5/4/20
Plumas,4,0,0,0,5/5/20
Plumas,4,0,0,0,5/6/20
Plumas,4,0,0,0,5/7/20
Plumas,4,0,0,0,5/8/20
Plumas,4,0,0,0,5/9/20
Plumas,4,0,0,0,5/10/20
Plumas,4,0,0,0,5/11/20
Plumas,4,0,0,0,5/12/20
Plumas,4,0,0,0,5/13/20
Plumas,4,0,0,0,5/14/20
Plumas,4,0,0,0,5/15/20
Plumas,4,0,0,0,5/16/20
Plumas,4,0,0,0,5/17/20
Plumas,5,0,1,0,5/18/20
Plumas,5,0,0,0,5/19/20
Plumas,4,0,-1,0,5/20/20
Plumas,4,0,0,0,5/21/20
Plumas,4,0,0,0,5/22/20
Plumas,4,0,0,0,5/23/20
Plumas,4,0,0,0,5/24/20
Plumas,4,0,0,0,5/25/20
Plumas,4,0,0,0,5/26/20
Plumas,4,0,0,0,5/27/20
Plumas,4,0,0,0,5/28/20
Plumas,4,0,0,0,5/29/20
Plumas,4,0,0,0,5/30/20
Plumas,4,0,0,0,5/31/20
Plumas,4,0,0,0,6/1/20
Plumas,4,0,0,0,6/2/20
Plumas,4,0,0,0,6/3/20
Plumas,4,0,0,0,6/4/20
Plumas,4,0,0,0,6/5/20
Plumas,4,0,0,0,6/6/20
Plumas,4,0,0,0,6/7/20
Plumas,4,0,0,0,6/8/20
Plumas,4,0,0,0,6/9/20
Plumas,4,0,0,0,6/10/20
Plumas,4,0,0,0,6/11/20
Plumas,4,0,0,0,6/12/20
Plumas,4,0,0,0,6/13/20
Plumas,4,0,0,0,6/14/20
Plumas,4,0,0,0,6/15/20
Plumas,5,0,1,0,6/16/20
Plumas,5,0,0,0,6/17/20
Plumas,5,0,0,0,6/18/20
Plumas,5,0,0,0,6/19/20
Plumas,6,0,1,0,6/20/20
Plumas,6,0,0,0,6/21/20
Plumas,6,0,0,0,6/22/20
Plumas,6,0,0,0,6/23/20
Plumas,6,0,0,0,6/24/20
Plumas,6,0,0,0,6/25/20
Plumas,6,0,0,0,6/26/20
Plumas,6,0,0,0,6/27/20
Plumas,6,0,0,0,6/28/20
Plumas,7,0,1,0,6/29/20
Plumas,8,0,1,0,6/30/20
Plumas,8,0,0,0,7/1/20
Plumas,8,0,0,0,7/2/20
Plumas,11,0,3,0,7/3/20
Plumas,11,0,0,0,7/4/20
Plumas,11,0,0,0,7/5/20
Plumas,11,0,0,0,7/6/20
Plumas,12,0,1,0,7/7/20
Plumas,12,0,0,0,7/8/20
Plumas,12,0,0,0,7/9/20
Plumas,12,0,0,0,7/10/20
Plumas,12,0,0,0,7/11/20
Plumas,14,0,2,0,7/12/20
Plumas,14,0,0,0,7/13/20
Plumas,14,0,0,0,7/14/20
Plumas,16,0,2,0,7/15/20
Plumas,16,0,0,0,7/16/20
Plumas,16,0,0,0,7/17/20
Plumas,17,0,1,0,7/18/20
Plumas,17,0,0,0,7/19/20
Plumas,17,0,0,0,7/20/20
Plumas,19,0,2,0,7/21/20
Plumas,20,0,1,0,7/22/20
Plumas,21,0,1,0,7/23/20
Plumas,22,0,1,0,7/24/20
Plumas,22,0,0,0,7/25/20
Plumas,22,0,0,0,7/26/20
Plumas,22,0,0,0,7/27/20
Plumas,22,0,0,0,7/28/20
Plumas,25,0,3,0,7/29/20
Plumas,25,0,0,0,7/30/20
Plumas,25,0,0,0,7/31/20
Plumas,25,0,0,0,8/1/20
Humboldt,1,0,1,0,3/18/20
Humboldt,1,0,0,0,3/19/20
Humboldt,1,0,0,0,3/20/20
Humboldt,1,0,0,0,3/21/20
Humboldt,1,0,0,0,3/22/20
Humboldt,2,0,1,0,3/23/20
Humboldt,2,0,0,0,3/24/20
Humboldt,3,0,1,0,3/25/20
Humboldt,8,0,5,0,3/26/20
Humboldt,9,0,1,0,3/27/20
Humboldt,9,0,0,0,3/28/20
Humboldt,9,0,0,0,3/29/20
Humboldt,11,0,2,0,3/30/20
Humboldt,18,0,7,0,3/31/20
Humboldt,19,0,1,0,4/1/20
Humboldt,23,0,4,0,4/2/20
Humboldt,34,0,11,0,4/3/20
Humboldt,29,0,-5,0,4/4/20
Humboldt,29,0,0,0,4/5/20
Humboldt,37,0,8,0,4/6/20
Humboldt,40,0,3,0,4/7/20
Humboldt,40,0,0,0,4/8/20
Humboldt,36,0,-4,0,4/9/20
Humboldt,36,0,0,0,4/10/20
Humboldt,38,0,2,0,4/11/20
Humboldt,43,0,5,0,4/12/20
Humboldt,44,0,1,0,4/13/20
Humboldt,44,0,0,0,4/14/20
Humboldt,47,0,3,0,4/15/20
Humboldt,47,0,0,0,4/16/20
Humboldt,52,0,5,0,4/17/20
Humboldt,52,0,0,0,4/18/20
Humboldt,53,0,1,0,4/19/20
Humboldt,53,0,0,0,4/20/20
Humboldt,53,0,0,0,4/21/20
Humboldt,53,0,0,0,4/22/20
Humboldt,53,0,0,0,4/23/20
Humboldt,53,0,0,0,4/24/20
Humboldt,53,0,0,0,4/25/20
Humboldt,53,0,0,0,4/26/20
Humboldt,52,0,-1,0,4/27/20
Humboldt,53,0,1,0,4/28/20
Humboldt,53,0,0,0,4/29/20
Humboldt,54,0,1,0,4/30/20
Humboldt,54,0,0,0,5/1/20
Humboldt,54,0,0,0,5/2/20
Humboldt,54,0,0,0,5/3/20
Humboldt,54,0,0,0,5/4/20
Humboldt,54,0,0,0,5/5/20
Humboldt,54,0,0,0,5/6/20
Humboldt,54,0,0,0,5/7/20
Humboldt,54,0,0,0,5/8/20
Humboldt,55,0,1,0,5/9/20
Humboldt,56,0,1,0,5/10/20
Humboldt,56,0,0,0,5/11/20
Humboldt,58,0,2,0,5/12/20
Humboldt,58,0,0,0,5/13/20
Humboldt,59,0,1,0,5/14/20
Humboldt,60,0,1,0,5/15/20
Humboldt,69,0,9,0,5/16/20
Humboldt,70,0,1,0,5/17/20
Humboldt,70,0,0,0,5/18/20
Humboldt,72,0,2,0,5/19/20
Humboldt,73,0,1,0,5/20/20
Humboldt,79,0,6,0,5/21/20
Humboldt,80,2,1,2,5/22/20
Humboldt,80,2,0,0,5/23/20
Humboldt,81,2,1,0,5/24/20
Humboldt,81,2,0,0,5/25/20
Humboldt,81,2,0,0,5/26/20
Humboldt,86,2,5,0,5/27/20
Humboldt,97,3,11,1,5/28/20
Humboldt,98,3,1,0,5/29/20
Humboldt,98,3,0,0,5/30/20
Humboldt,98,3,0,0,5/31/20
Humboldt,98,3,0,0,6/1/20
Humboldt,101,3,3,0,6/2/20
Humboldt,103,4,2,1,6/3/20
Humboldt,109,4,6,0,6/4/20
Humboldt,111,4,2,0,6/5/20
Humboldt,112,4,1,0,6/6/20
Humboldt,112,4,0,0,6/7/20
Humboldt,112,4,0,0,6/8/20
Humboldt,113,4,1,0,6/9/20
Humboldt,112,4,-1,0,6/10/20
Humboldt,113,4,1,0,6/11/20
Humboldt,105,4,-8,0,6/12/20
Humboldt,104,4,-1,0,6/13/20
Humboldt,105,4,1,0,6/14/20
Humboldt,105,4,0,0,6/15/20
Humboldt,105,4,0,0,6/16/20
Humboldt,105,4,0,0,6/17/20
Humboldt,106,4,1,0,6/18/20
Humboldt,106,4,0,0,6/19/20
Humboldt,108,4,2,0,6/20/20
Humboldt,108,4,0,0,6/21/20
Humboldt,110,4,2,0,6/22/20
Humboldt,110,4,0,0,6/23/20
Humboldt,117,4,7,0,6/24/20
Humboldt,121,4,4,0,6/25/20
Humboldt,126,4,5,0,6/26/20
Humboldt,127,4,1,0,6/27/20
Humboldt,128,4,1,0,6/28/20
Humboldt,130,4,2,0,6/29/20
Humboldt,133,4,3,0,6/30/20
Humboldt,134,4,1,0,7/1/20
Humboldt,138,4,4,0,7/2/20
Humboldt,143,4,5,0,7/3/20
Humboldt,144,4,1,0,7/4/20
Humboldt,147,4,3,0,7/5/20
Humboldt,148,4,1,0,7/6/20
Humboldt,150,4,2,0,7/7/20
Humboldt,162,4,12,0,7/8/20
Humboldt,166,4,4,0,7/9/20
Humboldt,168,4,2,0,7/10/20
Humboldt,174,4,6,0,7/11/20
Humboldt,174,4,0,0,7/12/20
Humboldt,174,4,0,0,7/13/20
Humboldt,175,4,1,0,7/14/20
Humboldt,181,4,6,0,7/15/20
Humboldt,184,4,3,0,7/16/20
Humboldt,185,4,1,0,7/17/20
Humboldt,189,4,4,0,7/18/20
Humboldt,195,4,6,0,7/19/20
Humboldt,194,4,-1,0,7/20/20
Humboldt,198,4,4,0,7/21/20
Humboldt,201,4,3,0,7/22/20
Humboldt,208,4,7,0,7/23/20
Humboldt,210,4,2,0,7/24/20
Humboldt,212,4,2,0,7/25/20
Humboldt,214,4,2,0,7/26/20
Humboldt,218,4,4,0,7/27/20
Humboldt,218,4,0,0,7/28/20
Humboldt,221,4,3,0,7/29/20
Humboldt,228,4,7,0,7/30/20
Humboldt,229,4,1,0,7/31/20
Humboldt,232,4,3,0,8/1/20
Amador,0,0,0,0,3/18/20
Amador,0,0,0,0,3/19/20
Amador,0,0,0,0,3/20/20
Amador,1,0,1,0,3/21/20
Amador,1,0,0,0,3/22/20
Amador,1,0,0,0,3/23/20
Amador,1,0,0,0,3/24/20
Amador,1,0,0,0,3/25/20
Amador,1,0,0,0,3/26/20
Amador,1,0,0,0,3/27/20
Amador,1,0,0,0,3/28/20
Amador,1,0,0,0,3/29/20
Amador,1,0,0,0,3/30/20
